"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JXHU4795","journalArticle","2014","Vermeulen, Ivar; Batenburg, Anika; Beukeboom, Camiel J.; Smits, Tim","Breakthrough or One-Hit Wonder?: Three Attempts to Replicate Single-Exposure Musical Conditioning Effects on Choice Behavior (Gorn, 1982)","Social Psychology","","1864-9335, 2151-2590","10/f56b2v","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000182","","2014-01-01","2020-10-06 17:39:45","2020-10-06 17:39:45","2018-04-10 20:40:12","179-186","","3","45","","","Breakthrough or One-Hit Wonder?","","","","","","","en","","","","","CrossRef","","00000","<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2AMQFQTS","journalArticle","2014","IJzerman, Hans; Blanken, Irene; Brandt, Mark J.; Oerlemans, J. M.; Van den Hoogenhof, Marloes M. W.; Franken, Stephanie J. M.; Oerlemans, Mathe W. G.","Sex Differences in Distress From Infidelity in Early Adulthood and in Later Life: A Replication and Meta-Analysis of Shackelford et al. (2004)","Social Psychology","","1864-9335, 2151-2590","10/ggb7qp","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000185","","2014-01-01","2020-10-06 17:39:44","2020-10-06 17:39:44","2016-05-18 19:49:43","202-208","","3","45","","","Sex Differences in Distress From Infidelity in Early Adulthood and in Later Life","","","","","","","en","","","","","CrossRef","","","<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p> <p> </p> <p>Also, information in the article indicates this is an RR (peer review before data collection begins)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N7TAQZ5K","journalArticle","2014","Verkoeijen, Peter; Bouwmeester, Samantha","Is spacing really the “friend of induction”?","Frontiers in Psychology","","1664-1078","10/ggb876","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00259/full#B9","Inductive learning takes place when people learn a new concept or category by observing a variety of exemplars. Kornell and Bjork (2008) asked participants to learn new painting styles either by presenting different paintings of the same artist consecutively (massed presentation) or by mixing paintings of different artists (spaced presentation). In their second experiment, Kornell and Bjork showed with a final style recognition test, that spacing resulted in better inductive learning than massing. Also, by using this style recognition test, they ruled out the possibility that spacing merely resulted in a better memory for the labels of the newly learned painting styles. The findings from Kornell and Bjork’s second experiment are important because they show that the benefit of spaced learning generalizes to complex learning tasks and outcomes, and that it is not confined to rote memory learning. However, the findings from Kornell and Bjork’s second experiment have never been replicated. In the present study we performed an exact and high-powered replication of Kornell and Bjork’s second experiment with a Web-based sample. Such a replication contributes to establish the reliability of the original finding and hence to more conclusive evidence of the spacing effect in inductive learning. The findings from the present replication attempt revealed a medium-sized advantage of spacing over massing in inductive learning, which was comparable to the original effect in the experiment by Kornell and Bjork. Also, the 95% confidence intervals of the effect sizes from both experiments overlapped considerably. Hence, the findings from the present replication experiment and the original experiment clearly reinforce each other.","2014-03-31","2020-10-06 17:39:44","2020-10-06 17:39:44","2017-05-05 12:57:54","","","","5","","Front. Psychol.","","","","","","","","English","","","","","Frontiers","","Citation Key: verkoeijen_is_2014","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","Replication; distributed practice; inductive learning; new statistics; Spacing Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5JT3ED7N","journalArticle","2014","Schouppe, Nathalie; de Ferrerre, Evelien; Van Opstal, Filip; Braem, Senne; Notebaert, Wim","Conscious and unconscious context-specific cognitive control","Frontiers in Psychology","","1664-1078","10/ggb72c","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00539/abstract","","2014-06-04","2020-10-06 17:39:43","2020-10-06 17:39:43","2017-05-05 12:57:07","","","","5","","","","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R8W2KVKM","journalArticle","2014","Steegen, Sara; Dewitte, Laura; Tuerlinckx, Francis; Vanpaemel, Wolf","Measuring the crowd within again: a pre-registered replication study","Frontiers in Psychology","","1664-1078","10/f6ckg4","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00786/abstract","","2014-07-28","2020-10-06 17:39:42","2020-10-06 17:39:42","2017-05-05 12:56:53","","","","5","","","Measuring the crowd within again","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5ZT2782","journalArticle","2014","Evers, Ellen R. K.; Lakens, DaniÃ«l","Revisiting Tversky's diagnosticity principle","Frontiers in Psychology","","1664-1078","10/ggb72d","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00875/abstract","","2014-08-12","2020-10-06 17:39:42","2020-10-06 17:39:42","2017-05-05 12:56:32","","","","5","","","","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHE6ZJPD","journalArticle","2014","Zanolie, Kiki; Pecher, Diane","Number-induced shifts in spatial attention: a replication study","Frontiers in Psychology","","1664-1078","10/f6hbwz","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00987/abstract","","2014-09-10","2020-10-06 17:39:42","2020-10-06 17:39:42","2017-05-05 12:56:23","","","","5","","","Number-induced shifts in spatial attention","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3MQ2BFN","journalArticle","2014","Voorspoels, Wouter; Bartlema, Annelies; Vanpaemel, Wolf","Can race really be erased? A pre-registered replication study","Frontiers in Psychology","","1664-1078","10/f6h4cc","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.01035/full","When encountering an unknown individual, social categorization of the individual has been shown to automatically proceed on the basis of three fundamental dimensions: People seem to mandatorily encode race, sex and age. In contradiction to this general finding, \citeA{Kurzbanetal2001} showed that race encoding is not automatic and inevitable, but rather a byproduct of categorization in terms of coalitions. In particular, they argue and empirically support that when other coalitional information is present, the encoding of race is spectacularly reduced. In the present contribution, we present a replication of the race-erased effect reported by Kurzban et. al. First, we give a detailed overview of the hypotheses, the experimental methodology, the derivation of the sample size required to achieve a power of 95\%, and the criteria that need to be met for a successful replication. Then we present the findings of an empirical test that met the requirements of our power analyses. Our results indicate that the encoding of race can indeed be reduced when another coalitional cue is available, yet this reduction is less marked than in the original study. This experiment was preregistered before data collection at Open Science Framework, osf.io/vnhrm/.","2014-09-16","2020-10-06 17:39:42","2020-10-06 17:39:42","2017-08-22 14:34:32","","","","5","","Front. Psychol.","Can race really be erased?","","","","","","","English","","","","","Frontiers","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","Replication; categorization; coalitional psychology; cognitive processing; social categorization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8TNUHIKB","journalArticle","2014","Alogna, V. K.; Attaya, M. K.; Aucoin, P.; Bahník, š.; Birch, S.; Birt, A. R.; Bornstein, B. H.; Bouwmeester, S.; Brandimonte, M. A.; Brown, C.; Buswell, K.; Carlson, C.; Carlson, M.; Chu, S.; Cislak, A.; Colarusso, M.; Colloff, M. F.; Dellapaolera, K. S.; Delvenne, J.-F.; Di Domenico, A.; Drummond, A.; Echterhoff, G.; Edlund, J. E.; Eggleston, C. M.; Fairfield, B.; Franco, G.; Gabbert, F.; Gamblin, B. W.; Garry, M.; Gentry, R.; Gilbert, E. A.; Greenberg, D. L.; Halberstadt, J.; Hall, L.; Hancock, P. J. B.; Hirsch, D.; Holt, G.; Jackson, J. C.; Jong, J.; Kehn, A.; Koch, C.; Kopietz, R.; Körner, U.; Kunar, M. A.; Lai, C. K.; Langton, S. R. H.; Leite, F. P.; Mammarella, N.; Marsh, J. E.; McConnaughy, K. A.; McCoy, S.; McIntyre, A. H.; Meissner, C. A.; Michael, R. B.; Mitchell, A. A.; Mugayar-Baldocchi, M.; Musselman, R.; Ng, C.; Nichols, A. L.; Nunez, N. L.; Palmer, M. A.; Pappagianopoulos, J. E.; Petro, M. S.; Poirier, C. R.; Portch, E.; Rainsford, M.; Rancourt, A.; Romig, C.; Rubínová, E.; Sanson, M.; Satchell, L.; Sauer, J. D.; Schweitzer, K.; Shaheed, J.; Skelton, F.; Sullivan, G. A.; Susa, K. J.; Swanner, J. K.; Thompson, W. B.; Todaro, R.; Ulatowska, J.; Valentine, T.; Verkoeijen, P. P. J. L.; Vranka, M.; Wade, K. A.; Was, C. A.; Weatherford, D.; Wiseman, K.; Zaksaite, T.; Zuj, D. V.; Zwaan, R. A.","Registered Replication Report: Schooler and Engstler-Schooler (1990)","Perspectives on Psychological Science","","1745-6916, 1745-6924","10/f6j4g2","http://journals.sagepub.com/doi/10.1177/1745691614545653","","2014-09-17","2020-10-06 17:39:37","2020-10-06 17:39:37","2018-04-10 20:35:03","556-578","","5","9","","","Registered Replication Report","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DXQ9R4F","journalArticle","2014","Rowland, Christopher A.; Bates, Lauren E.; DeLosh, Edward L.","On the reliability of retrieval-induced forgetting","Frontiers in Psychology","","1664-1078","10/f6rczh","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.01343/abstract","","2014-11-21","2020-10-06 17:39:37","2020-10-06 17:39:37","2017-05-05 12:55:59","","","","5","","","","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CT9HA6MX","journalArticle","2015","Cristancho-Lacroix, Victoria; Wrobel, Jérémy; Cantegreil-Kallen, Inge; Dub, Timothée; Rouquette, Alexandra; Rigaud, Anne-Sophie","A Web-Based Psychoeducational Program for Informal Caregivers of Patients With Alzheimer’s Disease: A Pilot Randomized Controlled Trial","Journal of Medical Internet Research","","","10/f7dp3m","https://www.jmir.org/2015/5/e117/","Background: Although several face-to-face programs are dedicated to informal caregivers of persons with dementia, they are not always accessible to overburdened or isolated caregivers. Based on a face-to-face intervention program, we adapted and designed a Web-based fully automated psychoeducational program (called Diapason) inspired by a cognitive approach. Objective: This study aimed to evaluate through a pilot unblinded randomized controlled trial the efficacy and acceptability of a Web-based psychoeducational program for informal caregivers of persons with Alzheimer&#8217;s disease (PWAD) based on a mixed methods research design. Methods: We recruited and randomized offline 49 informal caregivers of a PWAD in a day care center in Paris, France. They either received the Web-based intervention and usual care for 3 months (experimental group, n=25) or only usual care (control group, n=24). Caregivers&#8217; perceived stress (PSS-14, primary outcome), self-efficacy, burden, perceived health status, and depression (secondary outcomes) were measured during 3 face-to-face on-site visits: at baseline, at the end of the program (month 3), and after follow-up (month 6). Additionally, semistructured interviews were conducted with experimental group caregivers at month 6 and examined with thematic analysis. Results: Intention-to-treat analysis did not show significant differences in self-perceived stress between the experimental and control groups ( P =.98). The experimental group significantly improved their knowledge of the illness ( d =.79,  P =.008) from baseline to month 3. Of the 25 participants allocated to the experimental group, 17 (71%) finished the protocol and entirely viewed at least 10 of 12 online sessions. On average, participants used the website 19.72 times (SD 12.88) and were connected for 262.20 minutes (SD 270.74). The results of the satisfaction questionnaire showed that most participants considered the program to be useful (95%, 19/20), clear (100%, 20/20), and comprehensive (85%, 17/20). Significant correlations were found between relationship and caregivers&#8217; program opinion ( P =.01). Thus, positive opinions were provided by husbands and sons (3/3), whereas qualified opinions were primarily reported by daughters (8/11). Female spouses expressed negative (2/3) or neutral opinions (1/3). Caregivers expected more dynamic content and further interaction with staff and peers. Conclusions: In this study, quantitative results were inconclusive owing to small sample size. Qualitative results indicated/showed little acceptance of the program and high expectations from caregivers. Caregivers did not rule out their interest in this kind of intervention provided that it met their needs. More dynamic, personalized, and social interventions are desirable. Our recruitment issues pointed out the necessity of in-depth studies about caregivers&#8217; help-seeking behaviors and readiness factors. Trial Registration: Clinicaltrials.gov NCT01430286; http://clinicaltrials.gov/ct2/show/NCT01430286 (Archived by WebCite at http://www.webcitation/6KxHaRspL).  [J Med Internet Res 2015;17(5):e117]","2015","2020-10-06 17:39:36","2020-10-06 17:39:36","2018-11-02 16:37:00","e117","","5","17","","","A Web-Based Psychoeducational Program for Informal Caregivers of Patients With Alzheimer’s Disease","","","","","","","en","Unless stated otherwise, all articles are open-access distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/2.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work (","","","","www.jmir.org","","00056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIVSIIEI","journalArticle","2015","Sassenhagen, Jona; Bornkessel-Schlesewsky, Ina","The P600 as a correlate of ventral attention network reorientation","Cortex","","00109452","10/ggb77r","http://linkinghub.elsevier.com/retrieve/pii/S0010945215000283","","2015-02-13","2020-10-06 17:39:36","2020-10-06 17:39:36","2017-05-04 21:20:19","A3-A20","","","66","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRBHHN6F","journalArticle","2015","Gianelli, Claudia; Dalla Volta, Riccardo","Does listening to action-related sentences modulate the activity of the motor system? Replication of a combined TMS and behavioral study","Frontiers in Psychology","","1664-1078","10/f6wh2p","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.01511/abstract","","2015-01-05","2020-10-06 17:39:36","2020-10-06 17:39:36","2017-05-05 12:55:46","","","","5","","","Does listening to action-related sentences modulate the activity of the motor system?","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NR4RZQ5","journalArticle","2015","Ong, Lay See; IJzerman, Hans; Leung, Angela K.-Y.","Is comfort food really good for the soul? A replication of Troisi and Gabriel's (2011) Study 2","Frontiers in Psychology","","1664-1078","10/ggb72g","http://www.frontiersin.org/Cognition/10.3389/fpsyg.2015.00314/abstract","","2015-04-01","2020-10-06 17:39:35","2020-10-06 17:39:35","2017-05-05 12:55:18","","","","6","","","Is comfort food really good for the soul?","","","","","","","","","","","","CrossRef","","","<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p> <p>&nbsp;</p> <p>Also, information in article and Acknowledgments indicates this is an RR (underwent peer review before beginning data collection)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
