"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QR5RXWQ5","journalArticle","2019","Small, Scott R.; Bullock, Garrett S.; Khalid, Sara; Barker, Karen; Trivella, Marialena; Price, Andrew James","Current clinical utilisation of wearable motion sensors for the assessment of outcome following knee arthroplasty: a scoping review","BMJ Open","","2044-6055, 2044-6055","10.1136/bmjopen-2019-033832","https://bmjopen.bmj.com/content/9/12/e033832","Objectives Wearable motion sensors are used with increasing frequency in the evaluation of gait, function and physical activity within orthopaedics and sports medicine. The integration of wearable technology into the clinical pathway offers the ability to improve post-operative patient assessment beyond the scope of current, questionnaire-based patient-reported outcome measures. This scoping review assesses the current methodology and clinical application of accelerometers and inertial measurement units for the evaluation of patient activity and functional recovery following knee arthroplasty. Design This is a systematically conducted scoping review following Joanna Briggs Institute methodology for scoping reviews and reported consulting the Preferred Reporting Items for Systematic Review and Meta-Analyses extension for scoping reviews. A protocol for this review is registered with the Open Science Framework (https://osf.io/rzg9q). Data sources CINAHL, EMBASE, MEDLINE and Web of Science databases were searched for manuscripts published between 2008 and 2019. Eligibility criteria We included clinical studies reporting the use of any combination of accelerometers, pedometers or inertial measurement units for patient assessment at any time point following knee arthroplasty. Data extraction and synthesis Data extracted from manuscripts included patient demographics, sensor technology, testing protocol and sensor-based outcome variables. Results 45 studies were identified, including 2076 knee arthroplasty patients, 620 patients with end-stage osteoarthritis and 449 healthy controls. Primary aims of the identified studies included functional assessment, physical activity monitoring and evaluation of knee instability. Methodology varied widely between studies, with inconsistency in reported sensor configuration, testing protocol and output variables. Conclusions The use of wearable sensors in evaluation of knee arthroplasty procedures is becoming increasingly common and offers the potential to improve clinical understanding of recovery and rehabilitation. While current studies lack consistency, significant opportunity exists for the development of standardised measures and protocols for function and physical activity evaluation.","2019-12-01","2020-10-18 17:37:22","2020-10-18 17:37:22","2020-05-15 13:16:35","e033832","","12","9","","","Current clinical utilisation of wearable motion sensors for the assessment of outcome following knee arthroplasty","","","","","","","en","© Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ.. This is an open access article distributed in accordance with the Creative Commons Attribution Non Commercial (CC BY-NC 4.0) license, which permits others to distribute, remix, adapt, build upon this work non-commercially, and license their derivative works on different terms, provided the original work is properly cited, appropriate credit is given, any changes made indicated, and the use is non-commercial. See: http://creativecommons.org/licenses/by-nc/4.0/.","","","","bmjopen.bmj.com","","00000  https://osf.io/r3s4y","","","http://www.ncbi.nlm.nih.gov/pubmed/31888943","","physical activity; systematic review; accelerometry; gait analysis; knee arthroplasty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8B5M3T6","journalArticle","2019","Liang, Garston; Newell, Ben; Rakow, Tim; Yechiam, Eldad","Further investigations of how rare disaster information affects risk taking: A registered replication report","Psychonomic Bulletin & Review","","1531-5320","10/gf6754","https://doi.org/10.3758/s13423-019-01594-w","Across two experiments, Newell, Rakow, Yechiam, and Sambur (Nature Climate Change, 6(2), 158–161, 2016) demonstrated that providing rare disaster information increased people’s tolerance for risk-taking. These results motivated a series of as yet-unpublished follow-up experiments involving new manipulations. However, the failure to replicate the original finding in these follow-ups has led our confidence in the original effect to wane. The aim of this registered report was to reconsider the evidence, published and unpublished, for the rare disaster information effect in light of new data. We conducted a large scale replication (N= 242) in which we failed to find evidence for the effect reported in Newell et al. thus further reducing our confidence. This registered report format provides a transparent framework by which to address the discrepancy between the published and previously-unpublished findings.","2019-04-12","2020-10-18 17:37:55","2020-10-18 17:37:55","2019-04-18 17:55:56","","","","","","Psychon Bull Rev","Further investigations of how rare disaster information affects risk taking","","","","","","","en","","","","","Springer Link","","00000  https://osf.io/zcuhd/","","","","","Replication; Disaster information effect; Risky choice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R46Z9MRN","journalArticle","2019","Hudson, Nathan W.; Lucas, Richard E.; Donnellan, M. Brent","Healthier and Happier? A 3-Year Longitudinal Investigation of the Prospective Associations and Concurrent Changes in Health and Experiential Well-Being","Personality and Social Psychology Bulletin","","0146-1672","10/gfz7pg","https://doi.org/10.1177/0146167219838547","Global well-being is positively correlated with health. Moreover, studies suggest that health and global well-being predict changes in one another across time. Fewer studies, however, have examined the extent to which health is associated with daily emotional experiences—especially longitudinally. The present study examined the longitudinal associations between health and both global and experiential well-being, assessed 4 times across 3 years. Moreover, we used advanced analyses—random-intercept cross-lag models—which address limitations of traditional cross-lag models. Results revealed health and well-being generally did not prospectively predict changes in one another across 1 year. In contrast, year-to-year changes in health were correlated with simultaneous changes in well-being—with effect sizes being largest for global well-being. These findings suggest that health and well-being change together in processes that unfold relatively quickly. Finally, using traditional cross-lag models, numerous potentially illusory prospective associations between health and well-being emerged, underscoring the importance of using appropriate longitudinal statistical models.","2019-04-12","2020-10-18 17:37:55","2020-10-18 17:37:55","2019-04-18 17:59:17","0146167219838547","","","","","Pers Soc Psychol Bull","Healthier and Happier?","","","","","","","en","","","","","SAGE Journals","","00000  https://osf.io/tk73f/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXR7JV4X","journalArticle","2019","Bryan, Christopher J.; Yeager, David S.; Hinojosa, Cintia P.","A values-alignment intervention protects adolescents from the effects of food marketing","Nature Human Behaviour","","2397-3374","10/gfzgv4","https://www.nature.com/articles/s41562-019-0586-6","A values-alignment intervention taught eighth graders about how junk food marketing subverts the core adolescent values of autonomy and social justice. This shifted adolescents’ dietary preferences away from unhealthy choices and towards healthy choices.","2019-04-15","2020-10-18 17:37:55","2020-10-18 17:37:55","2019-04-22 18:34:24","1","","","","","","","","","","","","","En","2019 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","00000  https://osf.io/7krnt/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4267NRQ6","journalArticle","2019","Rosenfeld, Daniel L; Tomiyama, A Janet","How proximal are pescatarians to vegetarians? An investigation of dietary identity, motivation, and attitudes toward animals","Journal of Health Psychology","","1359-1053","10/ggb8mj","https://doi.org/10.1177/1359105319842933","Research on the psychology of eating behavior often treats vegetarians as a monolithic group. Yet, a considerable proportion of people (17% in Study 1) who self-identify as vegetarian are actually pescatarians—those who forgo all meats except fish. Research on the psychology of pescatarianism is profoundly lacking, which may hinder future interventionists’ efforts to improve diet. Through two preregistered studies of adults from the United States recruited via Amazon Mechanical Turk (total N = 490), we investigated pescatarianism with respect to dietary identity, motivation, and attitudes toward animals. Results suggest that future research may benefit from studying pescatarians as a distinct dietary group and paying greater attention to whether or not pescatarians self-identify as vegetarian.","2019-04-10","2020-10-18 17:37:55","2020-10-18 17:37:55","2019-04-15 16:03:00","1359105319842933","","","","","J Health Psychol","How proximal are pescatarians to vegetarians?","","","","","","","en","","","","","SAGE Journals","","00000  https://osf.io/43vgk/?view_only=0f663ab3f79f422cb895167a406ae739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BI3X6KHN","journalArticle","2019","Wilson, Alexander C.; Bishop, Dorothy V.M.","""If you catch my drift..."": ability to infer implied meaning is distinct from vocabulary and grammar skills","Wellcome Open Research","","2398-502X","10/ggb8kj","https://wellcomeopenresearch.org/articles/4-68/v1","Background:               Some individuals with autism find it challenging to use and understand language in conversation, despite having good abilities in core aspects of language such as grammar and vocabulary. This suggests that pragmatic skills (such as understanding implied meanings in conversation) are separable from core language skills. However, it has been surprisingly difficult to demonstrate this dissociation in the general population. We propose that this may be because prior studies have used tasks in which different aspects of language are confounded.                                         Methods:               The present study used novel language tasks and factor analysis to test whether pragmatic language skills are separable from core language skills. 120 adult participants were recruited online to complete a 7-task battery, including a test assessing comprehension of conversational implicature.                                         Results:               In confirmatory analysis of a preregistered model, we compared whether the data showed better fit to a two-factor structure (including a pragmatic conversation comprehension and core language factor) or a simpler one-factor structure (comprising a general language factor). The two-factor model showed significantly better fit.                                         Conclusions:               This study supports the view that interpreting context-dependent conversational meaning is partially distinct from core language skill. This has implications for understanding the pragmatic language impairments reported in autism.","2019-04-15","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-04-22 18:35:19","68","","","4","","","""If you catch my drift...""","","","","","","","en","","","","","DOI.org (Crossref)","","https://osf.io/g4bvm/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X4G3KB39","journalArticle","2019","Cenac, Zarus; Biotti, Federica; Gray, Katie L. H.; Cook, Richard","Does developmental prosopagnosia impair identification of other-ethnicity faces?","Cortex","","0010-9452","10/ggb8qj","http://www.sciencedirect.com/science/article/pii/S0010945219301662","Current approaches to the diagnosis of developmental prosopagnosia emphasise the perception and identification of same-ethnicity faces. This convention ensures that perceptual impairment arising from developmental prosopagnosia can be distinguished from problems arising from a lack of visual experience with particular facial ethnicities – the so-called ‘Other-Ethnicity Effect’. The present study sought to determine whether the perceptual difficulties seen in developmental prosopagnosia – diagnosed using same-ethnicity faces – extend to other-ethnicity faces. First, we sought to determine whether a group of Caucasian developmental prosopagnosics (N = 15) and typical Caucasian controls (N = 30) had similar experience with same- and other-ethnicity faces during development. All participants therefore completed a contact questionnaire that enquired about their experience of Caucasian, Black, and East Asian faces, at different developmental stages. Importantly, the two groups described very similar levels of visual experience with other-ethnicity faces. Second, we administered a sequential matching task to measure participants’ ability to discriminate same- (Caucasian) and other-ethnicity (Black, East Asian) faces. Relative to the experience-matched controls, the prosopagnosics were less accurate at discriminating both same- and other-ethnicity faces, and we found no evidence of disproportionate impairment for same-ethnicity faces. Given that the prosopagnosics and controls had similar opportunity to develop visual expertise for other-ethnicity faces, these results indicate that developmental prosopagnosia impairs recognition of both same- and other-ethnicity faces. The fact that developmental prosopagnosia affects the perception of both same- and other-ethnicity faces suggests that different facial ethnicities engage similar visual processing mechanisms. Our findings support the view that susceptibility to developmental prosopagnosia, and a lack of contact with other-ethnicity faces, contribute independently to the poor recognition of other-ethnicity faces.","2019-04-15","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-04-22 18:39:21","","","","","","Cortex","","","","","","","","","","","","","ScienceDirect","","00000  https://osf.io/yck8s/","","","","","face recognition; Developmental prosopagnosia; other-ethnicity faces; visual experience","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3C6QN3TQ","journalArticle","2019","Wood, Katherine; Simons, Daniel J.","The spatial allocation of attention in an interactive environment","Cognitive Research: Principles and Implications","","2365-7464","10/ggb8pg","https://doi.org/10.1186/s41235-019-0164-5","Inattentional blindness methods allow for an unobtrusive measure of the spatial distribution of attention; because subjects do not expect the critical object, they have no reason to devote attention to task-irrelevant regions in anticipation of it. We used inattentional blindness to examine the spatial allocation of attention in an interactive game in which subjects navigated through a dynamic environment and avoided hazards. Subjects were most likely to notice unexpected objects in the areas with the greatest risk of contact with a hazard, and less likely to notice equally proximal objects in inaccessible areas of the display or areas in which hazards no longer posed a threat. These results suggest that both the content of the environment and how a subject can interact with it influence the spatial allocation of attention.","2019-04-17","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-05-15 13:45:53","13","","1","4","","Cogn. Research","","","","","","","","en","","","","","Springer Link","","00000  https://osf.io/brk6t/wiki/home/","","","","","Spatial attention; Inattentional blindness; Interactive environment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X5UUBVUC","journalArticle","2019","Wintle, Bonnie C.; Fraser, Hannah; Wills, Ben C.; Nicholson, Ann E.; Fidler, Fiona","Verbal probabilities: Very likely to be somewhat more confusing than numbers","PLOS ONE","","1932-6203","10/gf9rsc","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213522","People interpret verbal expressions of probabilities (e.g. ‘very likely’) in different ways, yet words are commonly preferred to numbers when communicating uncertainty. Simply providing numerical translations alongside reports or text containing verbal probabilities should encourage consistency, but these guidelines are often ignored. In an online experiment with 924 participants, we compared four different formats for presenting verbal probabilities with the numerical guidelines used in the US Intelligence Community Directive (ICD) 203 to see whether any could improve the correspondence between the intended meaning and participants’ interpretation (‘in-context’). This extends previous work in the domain of climate science. The four experimental conditions we tested were: 1. numerical guidelines bracketed in text, e.g. X is very unlikely (05–20%), 2. click to see the full guidelines table in a new window, 3. numerical guidelines appear in a mouse over tool tip, and 4. no guidelines provided (control). Results indicate that correspondence with the ICD 203 standard is substantially improved only when numerical guidelines are bracketed in text. For this condition, average correspondence was 66%, compared with 32% in the control. We also elicited ‘context-free’ numerical judgements from participants for each of the seven verbal probability expressions contained in ICD 203 (i.e., we asked participants what range of numbers they, personally, would assign to those expressions), and constructed ‘evidence-based lexicons’ based on two methods from similar research, ‘membership functions’ and ‘peak values’, that reflect our large sample’s intuitive translations of the terms. Better aligning the intended and assumed meaning of fuzzy words like ‘unlikely’ can reduce communication problems between the reporter and receiver of probabilistic information. In turn, this can improve decision making under uncertainty.","2019-04-17","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-05-15 13:45:12","e0213522","","4","14","","PLOS ONE","Verbal probabilities","","","","","","","en","","","","","PLoS Journals","","00000  https://osf.io/x9zav/","","","","","Intelligence; Social communication; Cognitive heuristics; Human intelligence; Lexicons; Numeracy; Peak values; Verbal communication","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UM76Q9DT","journalArticle","2019","Aberson, Christopher L.","Friendships with Blacks Relate to Lessened Implicit Preferences for Whites Over Blacks","Collabra: Psychology","","2474-7394","10/ggb8n2","http://www.collabra.org/articles/10.1525/collabra.195/","Article: Friendships with Blacks Relate to Lessened Implicit Preferences for Whites Over Blacks","2019-04-18","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-05-15 13:43:45","16","","1","5","","","","","","","","","","eng","Authors who publish with this journal agree to the following terms:    Authors retain copyright and grant the journal right of first publication with the work simultaneously licensed under a  Creative Commons Attribution License  that allows others to share the work with an acknowledgement of the work's authorship and initial publication in this journal.  Authors are able to enter into separate, additional contractual arrangements for the non-exclusive distribution of the journal's published version of the work (e.g., post it to an institutional repository or publish it in a book), with an acknowledgement of its initial publication in this journal.  Authors are permitted and encouraged to post their work online (e.g., in institutional repositories or on their website) prior to and during the submission process, as it can lead to productive exchanges, as well as earlier and greater citation of published work (See  The Effect of Open Access ).  All third-party images reproduced on this journal are shared under Educational Fair Use. For more information on  Educational Fair Use , please see  this useful checklist prepared by Columbia University Libraries .   All copyright  of third-party content posted here for research purposes belongs to its original owners.  Unless otherwise stated all references to characters and comic art presented on this journal are ©, ® or ™ of their respective owners. No challenge to any owner’s rights is intended or should be inferred.","","","Human","www.collabra.org","","00000  https://osf.io/d8fep","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8B7G8N8C","journalArticle","2019","Matias, J. Nathan","Preventing harassment and increasing group participation through social norms in 2,190 online science discussions","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10/ggb8q2","https://www.pnas.org/content/early/2019/04/23/1813486116","Theories of human behavior suggest that people’s decisions to join a group and their subsequent behavior are influenced by perceptions of what is socially normative. In online discussions, where unruly, harassing behavior is common, displaying community rules could reduce concerns about harassment that prevent people from joining while also influencing the behavior of those who do participate. An experiment tested these theories by randomizing announcements of community rules to large-scale online conversations in a science-discussion community with 13 million subscribers. Compared with discussions with no mention of community expectations, displaying the rules increased newcomer rule compliance by >8 percentage points and increased the participation rate of newcomers in discussions by 70% on average. Making community norms visible prevented unruly and harassing conversations by influencing how people behaved within the conversation and also by influencing who chose to join.","2019-04-24","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-05-06 19:17:35","201813486","","","","","PNAS","","","","","","","","en","© 2019 . Published under the PNAS license.","","","","www.pnas.org","","00000  https://osf.io/jhkcf/","","","http://www.ncbi.nlm.nih.gov/pubmed/31036646","","social norms; field experiment; group participation; online harassment; science communications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGUA3C3A","journalArticle","2019","Cone, Jeremy; Flaharty, Kathryn; Ferguson, Melissa J.","Believability of evidence matters for correcting social impressions","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10/ggb8q8","https://www.pnas.org/content/early/2019/04/25/1903222116","To what extent are we beholden to the information we encounter about others? Are there aspects of cognition that are unduly influenced by gossip or outright disinformation, even when we deem it unlikely to be true? Research has shown that implicit impressions of others are often insensitive to the truth value of the evidence. We examined whether the believability of new, contradictory information about others influenced whether people corrected their implicit and explicit impressions. Contrary to previous work, we found that across seven studies, the perceived believability of new evidence predicted whether people corrected their implicit impressions. Subjective assessments of truth value also uniquely predicted correction beyond other properties of information such as diagnosticity/extremity. This evidence shows that the degree to which someone thinks new information is true influences whether it impacts implicit impressions.","2019-04-26","2020-10-18 17:37:51","2020-10-18 17:37:51","2019-05-06 19:14:46","201903222","","","","","PNAS","","","","","","","","en","© 2019 . Published under the PNAS license.","","","","www.pnas.org","","00001  https://osf.io/x65yh","","","http://www.ncbi.nlm.nih.gov/pubmed/31036663","","implicit; attitudes; believability; first impressions; truth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WSH86DU","journalArticle","2019","Zlatev, Julian J.","I May Not Agree With You, but I Trust You: Caring About Social Issues Signals Integrity","Psychological Science","","0956-7976","10/ggb8q3","https://doi.org/10.1177/0956797619837948","What characteristics of an individual signal trustworthiness to other people? I propose that individuals who care about contentious social issues signal to observers that they have integrity and thus can be trusted. Critically, this signal conveys trustworthiness whether or not the target and the observer hold the same view on the issue. Five studies (N = 3,817) demonstrated the predicted effect of caring on integrity-based trust (Studies 1, 2, 3a, 3b, and 4)—even in cases of strong disagreement—across a variety of issues (Study 1) and when behavioral outcomes with real stakes were used (Studies 3a and 3b). This effect largely results from a perception of low-caring targets as particularly untrustworthy (Study 2). Additionally, participants trusted targets with staunchly opposing views about an issue even though they simultaneously disliked them (Study 4). These findings have important implications for how people form impressions of others and speak to potential interventions to help mitigate the growing ideological divide.","2019-04-29","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-05-06 19:15:41","0956797619837948","","","","","Psychol Sci","I May Not Agree With You, but I Trust You","","","","","","","en","","","","","SAGE Journals","","00000  https://osf.io/vh5jt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27W2A2NK","journalArticle","2019","Lassetter, Bethany; Neel, Rebecca","Malleable liberals and fixed conservatives? Political orientation shapes perceived ability to change","Journal of Experimental Social Psychology","","0022-1031","10/gfv5th","http://www.sciencedirect.com/science/article/pii/S0022103117306893","The belief that others can or cannot change powerfully guides social judgment and behavior. Recent research suggests that perceivers hold target-specific malleability beliefs that certain people, but not others, can change. Six experiments and an internal meta-analysis demonstrate that political orientation operates as a target-specific cue to malleability, with liberals judged as slightly more malleable than conservatives. We test whether target age, gender, and political ideological extremity account for the effect, and find that target ideological extremity independently predicts greater perceived fixedness. A final experiment finds that political prejudice influences malleability beliefs: political outgroup members are judged less favorably than political ingroup members and as a result, are judged to be more fixed. This research contributes to a growing body of work illustrating that some people are believed to be more malleable than others.","2019-05-01","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-02-28 18:36:24","141-151","","","82","","Journal of Experimental Social Psychology","Malleable liberals and fixed conservatives?","","","","","","","","","","","","ScienceDirect","","00000  https://osf.io/nfajt/","","","","","Prejudice; Lay theories; Malleability; Political orientation; Target-specificity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CTIJVVD4","journalArticle","2019","Eklund, Rasmus; Wiens, Stefan","Auditory awareness negativity is an electrophysiological correlate of awareness in an auditory threshold task","Consciousness and Cognition","","1053-8100","10/ggb8kt","http://www.sciencedirect.com/science/article/pii/S1053810018305427","One theory of visual awareness proposes that electrophysiological activity related to awareness occurs in primary visual areas approximately 200 ms after stimulus onset (visual awareness negativity: VAN) and in fronto-parietal areas about 300 ms after stimulus onset (late positivity: LP). Although similar processes might be involved in auditory awareness, only sparse evidence exists for this idea. In the present study, we recorded electrophysiological activity while subjects listened to tones that were presented at their own awareness threshold. The difference in electrophysiological activity elicited by tones that subjects reported being aware of versus unaware of showed an early negativity about 200 ms and a late positivity about 300 ms after stimulus onset. These results closely match those found in vision and provide convincing evidence for an early negativity (auditory awareness negativity: AAN), as well as an LP. These findings suggest that theories of visual awareness are also applicable to auditory awareness.","2019-05-01","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-04-16 18:12:00","70-78","","","71","","Consciousness and Cognition","","","","","","","","","","","","","ScienceDirect","","group A, doi: 10.17605/OSF.IO/HN8KJ; group B, doi: 10.17605/OSF.IO/SHVZD","","","","","Awareness; Electroencephalography; Consciousness; Auditory; Auditory awareness negativity; Late positivity; Threshold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATXNS3XD","journalArticle","2019","Zheng, Anqing; Tucker-Drob, Elliot M.; Briley, Daniel A.","National Gross Domestic Product, Science Interest, and Science Achievement: A Direct Replication and Extension of the Tucker-Drob, Cheung, and Briley (2014) Study","Psychological Science","","0956-7976","10/ggb8n9","https://doi.org/10.1177/0956797619835768","We replicated the study by Tucker-Drob, Cheung, and Briley (2014), who found that the association between science interest and science knowledge depended on economic resources at the family, school, and national levels, using data from the 2006 Programme for International Student Assessment (PISA). In more economically prosperous families, schools, and nations, student interest was more strongly correlated with actual knowledge. Here, we investigated whether these results still held despite substantial changes to educational and economic systems over roughly a decade. Using similar data from PISA 2015 (N = 537,170), we found largely consistent results. Students from more economically advantaged homes, schools, and nations exhibited a stronger link between interests and knowledge. However, these moderation effects were substantially reduced, and the main effect of science interest increased by nearly 25%, driven almost entirely by families of low socioeconomic status and nations with low gross domestic product. The interdependence of interests and resources is robust but perhaps weakening with educational progress.","2019-05-01","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-05-15 13:38:05","776-788","","5","30","","Psychol Sci","National Gross Domestic Product, Science Interest, and Science Achievement","","","","","","","en","","","","","SAGE Journals","","00000  https://osf.io/frwtb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HCIUF7JM","journalArticle","2019","Nelson, Taylor A.; Abeyta, Andrew A.; Routledge, Clay","Does Meaning Motivate Magical Thinking Among Theists and Atheists?","Social Psychological and Personality Science","","1948-5506","10/gfz7nv","https://doi.org/10.1177/1948550619829063","Past research indicates that existential threats related to meaning in life increase religious-related magical beliefs (e.g., belief in God). The present three studies examined more broadly whether threatened meaning influences magical ideation and beliefs among atheists and theists. Amazon Mechanical Turk (N = 1,454) and student participants (N = 50) were randomly assigned to a meaning threat or control condition and then completed measures of magical ideation and beliefs. Across three studies (N = 1,504), we did not find experimental evidence that threatened meaning increases magical ideation and beliefs. However, in Study 3, we also examined the link between the meaning motive and magical ideation and beliefs using an individual difference approach and found that the need for meaning was a significant predictor of magical ideation and beliefs, particularly among atheists.","2019-05-01","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-05-22 14:12:47","1948550619829063","","","","","Social Psychological and Personality Science","","","","","","","","en","","","","","SAGE Journals","","00000  https://osf.io/8zctw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EIRWSW3C","journalArticle","2019","Zoellick, Jan C.; Kuhlmey, Adelheid; Schenk, Liane; Schindel, Daniel; Blüher, Stefan","Assessing acceptance of electric automated vehicles after exposure in a realistic traffic environment","PLOS ONE","","1932-6203","10/ggb8tw","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215969","After years of hypothetical surveys and simulator studies, automated vehicles (AVs) are now being tested in realistic traffic environments adding validity to knowledge about their acceptance. We present data from a pilot test with participants (n = 125) after experiencing a ride in an electric AV on a large clinic area in Berlin, Germany. As a first contribution, we bridge the gap between missing definitions of key constructs, confusion about their operationalisations, and a rigorous test of their statistical properties and data structure by examining scales on acceptance, trust, perceived safety, intention to use, and—for the first time applied to AVs—the emotions amusement, fear, surprise, and boredom. Tests of reliability and normality were satisfying for almost all constructs (Cronbach’s alphas ≥ .69; six of eight scales normally distributed). The vehicles were accepted (M = 1.22; SD = 0.70; range -2 to 2), trusted (M = 3.29; SD = 0.81; range 1 to 5), and perceived as safe (M = 3.29; SD = 1.03; range 1 to 5). However, factor analyses did not reflect the hypothesised data structure, and validity concerns question the suitability of some constructs for attitude assessment of electric AVs. Our open item for comments added valuable insights in qualitative aspects of user attitudes towards electric AVs regarding driving style, technical features, and (unsettling) audio-visual feedback. We thus argue for broader conceptualisations of key constructs based on interdisciplinary exchange and multi-methodical study designs.","2019-05-02","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-05-22 13:45:25","e0215969","","5","14","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","00000  https://osf.io/92pv5","","","","","Emotions; Research validity; Statistical data; Fear; Normal distribution; Automation; Eigenvalues; Factor analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3HR38A2","journalArticle","2019","Vervaeke, Jasmien; Hoorelbeke, Kristof; Baeken, Chris; Van Looy, Jan; Koster, Ernst H. W.","Transfer and Motivation After Cognitive Control Training for Remitted Depression in Healthy Sample","Journal of Cognitive Enhancement","","2509-3304","10/ggb8rb","https://doi.org/10.1007/s41465-019-00135-6","Given that cognitive control deficits following remission from depression form a risk factor for recurrence, new interventions aimed at improving cognitive control such as cognitive control training are being developed. Previous studies suggest that motivation and engagement can influence the effectiveness of cognitive training. As such, we developed a gamified cognitive control training procedure. Before validating this tool in a clinical sample, a convenience sample was used to ensure that gamification did not add any unwanted side effects to the cognitive training procedure. This study was pre-registered on the Open Science Framework (osf.io/5yacs). Following a baseline assessment, participants were assigned to one of four training conditions, manipulating training task (cognitive control vs. active control) and gamification level (low vs. high). Having performed 10 sessions, participants were invited for a post-training assessment. The impact of gamification on cognitive transfer, motivation, and emotional transfer was investigated. Our results suggest task-specific cognitive transfer. In line with our hypotheses, gamification level did not affect cognitive transfer while beneficially impacting motivation. Moreover, beneficial effects of gamified cognitive control training were found for self-reported anxiety levels, in the absence of effects on the other clinical outcomes. This study showed that the newly developed gamified cognitive control training procedure yields similar effects as non-gamified cognitive control training. However, the advantage of this newly developed version is that it is more user-friendly, easy-to-use, online, and that its settings maximize user motivation and engagement, potentially enabling a more effective training.","2019-04-29","2020-10-18 17:37:50","2020-10-18 17:37:50","2019-05-06 19:21:15","","","","","","J Cogn Enhanc","","","","","","","","en","","","","","Springer Link","","00000","","","","","Motivation; Depression; Relapse prevention; Cognitive control training; Gamification; Internet intervention; Transfer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
